1413393219.405761 -0.478433 0.237099 0.145924 0.808276 0.079964 0.573252 -0.108064
1413393219.605761 -0.481551 0.263244 0.153164 0.804261 0.076143 0.580431 -0.102304
1413393219.805760 -0.484784 0.281535 0.177881 0.795653 0.079026 0.592387 -0.098836
1413393220.005760 -0.486190 0.293942 0.235008 0.791825 0.081035 0.598191 -0.092808
1413393220.205760 -0.485300 0.305116 0.276353 0.790062 0.079746 0.601509 -0.087345
1413393220.505760 -0.493520 0.324987 0.336461 0.790433 0.081047 0.600705 -0.088317
1413393220.805760 -0.511983 0.354105 0.359176 0.794287 0.077920 0.594285 -0.099307
1413393221.605761 -0.521123 0.358947 0.495668 0.805796 0.079761 0.580813 -0.083592
1413393221.805760 -0.495633 0.366721 0.523418 0.799942 0.074997 0.590595 -0.075277
1413393222.005760 -0.470037 0.379163 0.551300 0.798869 0.067545 0.593934 -0.067004
1413393222.405761 -0.430893 0.400201 0.504221 0.809279 0.060048 0.581731 -0.055235
1413393222.605761 -0.411007 0.412066 0.477518 0.815137 0.060026 0.573285 -0.057385
1413393223.005760 -0.337947 0.450567 0.520332 0.814468 0.088523 0.566223 -0.090540
1413393223.105761 -0.306784 0.465076 0.546896 0.810128 0.094965 0.569986 -0.098950
1413393223.205760 -0.273270 0.480380 0.573898 0.806081 0.104182 0.573311 -0.103412
1413393223.405761 -0.197800 0.524166 0.609151 0.798685 0.119535 0.577794 -0.118187
1413393223.605761 -0.094563 0.575036 0.575894 0.792399 0.117476 0.587245 -0.115959
1413393223.905761 0.048263 0.598801 0.495967 0.799543 0.081757 0.590876 -0.070086
1413393224.105761 0.137460 0.622899 0.497791 0.802373 0.063223 0.591294 -0.050711
1413393224.305760 0.217075 0.667236 0.477846 0.801378 0.057540 0.593835 -0.042936
1413393224.605761 0.316736 0.743503 0.373948 0.801262 0.029152 0.596562 -0.035258
1413393224.705760 0.344596 0.775001 0.335693 0.802785 0.013348 0.595133 -0.034283
1413393224.805760 0.367144 0.803968 0.299523 0.805807 -0.001554 0.591360 -0.031081
1413393224.905761 0.373747 0.846646 0.273228 0.806974 -0.007383 0.589377 -0.037052
1413393225.005760 0.382429 0.890376 0.257576 0.808996 -0.007432 0.586255 -0.042144
1413393225.305760 0.455461 0.949302 0.238192 0.812456 -0.017922 0.582124 -0.026954
1413393225.505760 0.533139 0.967844 0.228357 0.812084 -0.050373 0.581257 -0.011105
1413393225.655761 0.582642 0.972782 0.232616 0.810649 -0.086821 0.579030 0.005920
1413393225.755760 0.616519 0.972969 0.240925 0.807770 -0.110331 0.578514 0.025613
1413393225.855761 0.648310 0.958422 0.249900 0.802503 -0.135433 0.578263 0.057091
1413393225.955760 0.675958 0.940464 0.245168 0.796963 -0.156759 0.576553 0.088672
1413393226.055760 0.706653 0.928545 0.224162 0.790408 -0.177668 0.575002 0.114286
1413393226.155761 0.736473 0.920330 0.202214 0.784132 -0.200838 0.572619 0.130033
1413393226.255760 0.762487 0.914820 0.190856 0.779142 -0.222859 0.568288 0.142548
1413393226.355761 0.786920 0.910602 0.190656 0.775958 -0.242220 0.562930 0.149430
1413393226.455760 0.807944 0.906529 0.192736 0.776894 -0.257677 0.553134 0.155178
1413393226.655761 0.853703 0.889737 0.172982 0.778077 -0.275234 0.541280 0.160805
1413393226.755760 0.878470 0.874158 0.162296 0.775582 -0.270803 0.543257 0.173235
1413393226.855761 0.908427 0.856320 0.152764 0.774616 -0.265532 0.544112 0.182772
1413393227.055760 0.979818 0.821824 0.137600 0.774874 -0.259418 0.544241 0.189933
1413393227.255760 1.062190 0.792899 0.128375 0.770160 -0.263709 0.551637 0.181680
1413393227.455760 1.145209 0.767143 0.126101 0.769237 -0.269305 0.552207 0.175546
1413393227.655761 1.224472 0.738022 0.126605 0.764408 -0.278881 0.553564 0.177407
1413393227.755760 1.262178 0.720241 0.125389 0.760767 -0.289961 0.551157 0.182707
1413393227.855761 1.290892 0.700770 0.124331 0.754911 -0.304360 0.548855 0.190349
1413393227.955760 1.319689 0.678745 0.121982 0.747208 -0.320936 0.546286 0.200628
1413393228.055760 1.346307 0.653500 0.118427 0.738425 -0.339779 0.541625 0.214292
1413393228.155761 1.370542 0.626364 0.114726 0.729939 -0.359252 0.534388 0.229251
1413393228.255760 1.391815 0.597684 0.111318 0.723191 -0.375811 0.525757 0.243600
1413393228.355761 1.413002 0.566727 0.110609 0.717252 -0.388086 0.518793 0.256500
1413393228.455760 1.431889 0.534969 0.111038 0.709925 -0.400951 0.512527 0.269372
1413393228.555760 1.478497 0.501734 0.104951 0.700608 -0.413003 0.509450 0.281137
1413393228.655761 1.484350 0.466967 0.108435 0.693746 -0.425701 0.504027 0.288879
1413393228.755760 1.504598 0.437705 0.107614 0.689965 -0.434598 0.498360 0.294466
